Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,TrendOK,LiquidityOK,yahoo
ASML,ASML HOLDING,ASML,1368.3599853515625,USD,93.09761100898434,23.2,0.0,Seitwärts,0.0,0.0,73.9,35.5,Zyklus-neutral,50.46,13.813,62.0,12685974528.0,535751229440.0,32667299840.0,2.37,4.9,29.42,34.32,1.262,18.74,"[9.8, 100.0, 0.0, 64.53, 12.03]",31.993082,76.3,HIGH,"{""coverage"": 1.0, ""confluence"": 0.8, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.7962962962962963, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",NL0010273215,ASML,ASML,Gehirn,1466.93,0.4098528379768094,0.2621312922720887,0.1898734696852534,1456240.0,1992660545.0683596,990.3083071899414,0.3817514963944564,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.2017585960517522,Technology,Semiconductor Equipment & Materials,Netherlands,,-0.9044944522972664,106.36018249948228,0.0,64.79,39.45,,neutral,stock,,,,0.0422134122701132,ASML,ASML HOLDING,NL0010273215,ASML,ASML,Gehirn,Technology,Semiconductor Equipment & Materials,Netherlands,USD,1368.3599853515625,1466.93,93.09761100898434,23.2,0.0,76.3,Seitwärts,73.9,Zyklus-neutral,0.2017585960517522,0.3817514963944564,990.3083071899414,0.4098528379768094,0.2621312922720887,0.1898734696852534,1456240.0,1992660545.0683596,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,ASML,ASML,Semiconductor Equipment & Materials,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,ASML
NVDA,NVIDIA CORP.,NVDA,183.33999633789065,USD,65.85886294033378,22.71,0.0,Seitwärts,0.0,0.0,60.0,73.6,Zyklus-neutral,107.36,9.102,2.0,53282873344.0,4531735756800.0,187141996544.0,1.18,62.5,53.01,115.51,4.468,69.59,"[100.0, 100.0, 0.0, 26.36, 30.04]",24.441496,72.9,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.9567901234567902, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US67066G1040,NVDA,NVDA,Gehirn,186.47,0.4241813138000875,0.2693944917231798,0.2248705458061256,196584815.0,36041859262.184906,175.91347900390625,0.0422168748866564,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.0217664928920382,Technology,Semiconductors,United States,,-4.164636796831145,41.88158667376625,0.0,64.07,39.76,,neutral,stock,,,,0.0422134122701132,NVDA,NVIDIA CORP.,US67066G1040,NVDA,NVDA,Gehirn,Technology,Semiconductors,United States,USD,183.33999633789065,186.47,65.85886294033378,22.71,0.0,72.9,Seitwärts,60.0,Zyklus-neutral,0.0217664928920382,0.0422168748866564,175.91347900390625,0.4241813138000875,0.2693944917231798,0.2248705458061256,196584815.0,36041859262.184906,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,NVDA,NVDA,Semiconductors,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,NVDA
MU,MICRON TECHNOLOGY INC,MU,397.0499877929688,USD,346.23195134865153,22.29,0.0,Seitwärts,0.0,0.0,76.3,0.0,Zyklus-Tief,22.55,21.244,12.0,444249984.0,422271320064.0,42311999488.0,0.11,56.7,28.15,84.85,2.46,83.37,"[100.0, 45.1, 0.0, 100.0, 21.56]",8.597669,75.9,HIGH,"{""coverage"": 1.0, ""confluence"": 1.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.9197530864197531, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US5951121038,MU,MU,Tech 💻,414.04,0.6387962747407839,0.4313889926951635,0.3715035745024418,33230890.0,13194324468.849487,213.7035726165772,0.8579473563848565,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.6971491740700153,Technology,Semiconductors,United States,,-0.7676394407901244,341.86850718866026,0.0,72.36,55.56,,neutral,stock,,,,0.0422134122701132,MU,MICRON TECHNOLOGY INC,US5951121038,MU,MU,Tech 💻,Technology,Semiconductors,United States,USD,397.0499877929688,414.04,346.23195134865153,22.29,0.0,75.9,Seitwärts,76.3,Zyklus-Tief,0.6971491740700153,0.8579473563848565,213.7035726165772,0.6387962747407839,0.4313889926951635,0.3715035745024418,33230890.0,13194324468.849487,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,MU,MU,Semiconductors,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,MU
EQX.TO,EQUINOX GOLD,EQX.TO,21.52,CAD,1.8,20.88,0.0,Seitwärts,0.0,0.0,69.9,55.9,Zyklus-neutral,1.41,34.774,0.0,247383744.0,18424088576.0,2296356096.0,1.34,91.2,2.71,93.91,1.074,60.19,"[100.0, 2.82, 0.0, 44.08, 30.27]",14.130916,72.2,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.21604938271604934, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA29446Y5020,EQX.TO,EQX.TO,Edelmetalle ⛏️,22.8,0.033427,0.021966,0.232742,2612663.33,56224516.13,13.9415,0.543598,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.22391,,,,,,,0.0,60.12,38.69,,neutral,stock,,,,0.0422134122701132,EQX.TO,EQUINOX GOLD,CA29446Y5020,EQX.TO,EQX.TO,Edelmetalle ⛏️,Basic Materials,Gold,Canada,CAD,21.52,22.8,1.8,20.88,0.0,72.2,Seitwärts,69.9,Zyklus-neutral,0.22391,0.543598,13.9415,0.033427,0.021966,0.232742,2612663.33,56224516.13,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,CA29446Y5020,EQX.TO,Gold,Fundament,pillar,55.0,heuristic from official taxonomy,"materials, mining",True,True,EQX.TO
0857.HK,PETROCHINA CO.,0857.HK,9.36,HKD,0.54,20.66,0.0,Seitwärts,0.0,0.0,72.7,69.6,Zyklus-neutral,10.21,20.439,552.0,37757001728.0,1962411294720.0,2849543028736.0,1.92,2.3,5.55,7.85,1.148,26.73,"[4.6, 20.42, 0.0, 30.38, 21.24]",9.865313,61.7,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.6666666666666666, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE1000003W8,0857.HK,0857.HK,Energie,8.81,0.017743,0.017147,0.190031,104329038.0,976519759.86,7.4803,0.251286,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.026655,,,,,,,0.0,51.64,24.6,,neutral,stock,,,,0.0422134122701132,0857.HK,PETROCHINA CO.,CNE1000003W8,0857.HK,0857.HK,Energie,Energy,Oil & Gas Integrated,China,HKD,9.36,8.81,0.54,20.66,0.0,61.7,Seitwärts,72.7,Zyklus-neutral,0.026655,0.251286,7.4803,0.017743,0.017147,0.190031,104329038.0,976519759.86,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,CNE1000003W8,0857.HK,Oil & Gas Integrated,Energie,pillar,,derived from legacy category,,True,True,0857.HK
TER,TERADYNE INC.,TER,305.5799865722656,USD,191.02627484728976,20.61,0.0,Seitwärts,0.0,0.0,72.8,86.1,Zyklus-Hoch,19.73,10.131,17.0,276822624.0,47649693696.0,3190023936.0,0.58,43.9,17.37,61.27,1.757,105.27,"[87.8, 39.46, 0.0, 13.9, 5.44]",38.050655,73.5,MED,"{""coverage"": 1.0, ""confluence"": 1.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.6790123456790124, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US8807701029,TER,TER,Hardware 💻,239.62,0.6201331124787841,0.3872704530861587,0.373871376918572,3440065.0,1051215016.507721,160.23875370025635,0.9070292267991896,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.5679178967909437,Technology,Semiconductor Equipment & Materials,United States,,-3.808239543991998,192.3868266287924,0.0,69.39,55.74,,neutral,stock,,,,0.0422134122701132,TER,TERADYNE INC.,US8807701029,TER,TER,Hardware 💻,Technology,Semiconductor Equipment & Materials,United States,USD,305.5799865722656,239.62,191.02627484728976,20.61,0.0,73.5,Seitwärts,72.8,Zyklus-Hoch,0.5679178967909437,0.9070292267991896,160.23875370025635,0.6201331124787841,0.3872704530861587,0.373871376918572,3440065.0,1051215016.507721,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,TER,TER,Semiconductor Equipment & Materials,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,TER
BTO.TO,B2GOLD CORP.,BTO.TO,7.61,CAD,3.12,20.6,0.0,Seitwärts,0.0,0.0,71.4,64.9,Zyklus-neutral,7.23,18.916,145.0,45092624.0,10475671552.0,2507048960.0,0.43,74.7,8.75,83.45,1.034,66.1,"[100.0, 14.46, 0.0, 35.11, 31.38]",6.9789095,72.0,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.19753086419753085, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA11777Q2099,BTO.TO,BTO.TO,Edelmetalle ⛏️,7.47,0.030516,0.02261,0.355769,7000960.0,53277306.53,5.7353,0.326881,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.297031,,,,,,,0.0,62.08,42.99,,neutral,stock,,,,0.0422134122701132,BTO.TO,B2GOLD CORP.,CA11777Q2099,BTO.TO,BTO.TO,Edelmetalle ⛏️,Basic Materials,Gold,Canada,CAD,7.61,7.47,3.12,20.6,0.0,72.0,Seitwärts,71.4,Zyklus-neutral,0.297031,0.326881,5.7353,0.030516,0.02261,0.355769,7000960.0,53277306.53,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,CA11777Q2099,BTO.TO,Gold,Fundament,pillar,55.0,heuristic from official taxonomy,"materials, mining",True,True,BTO.TO
PKX,POSCO HOL.ADR,PKX,63.73,USD,0.27,20.56,2.86,BUY,65.49,81.98,67.1,47.7,Zyklus-neutral,0.81,45.676,278.0,0.0,19552163332096.0,69095001161728.0,0.0,-5.4,0.95,-4.45,1.896,2.67,"[0.0, 1.62, 0.0, 72.33, 23.17]",12.655211,61.2,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.11728395061728392, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US6934831099,PKX,PKX,Fundament,63.17,0.026449,0.013843,0.255735,184406.67,11752236.78,52.3091,0.218336,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.196214,,,,,,,0.0,56.26,32.97,,neutral,stock,,,,0.0422134122701132,PKX,POSCO HOL.ADR,US6934831099,PKX,PKX,Fundament,Basic Materials,Steel,South Korea,USD,63.73,63.17,0.27,20.56,2.86,61.2,BUY,67.1,Zyklus-neutral,0.196214,0.218336,52.3091,0.026449,0.013843,0.255735,184406.67,11752236.78,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,US6934831099,PKX,Steel,Fundament,pillar,55.0,heuristic from official taxonomy,"materials, mining",True,True,PKX
VALE,VALE SA,VALE,15.420000076293944,USD,78.46744884264673,19.4,0.0,Seitwärts,0.0,0.0,74.7,39.4,Zyklus-neutral,13.27,50.201,746.0,-951249984.0,158490378240.0,213320007680.0,-0.6,7.0,14.15,21.15,1.237,19.84,"[14.0, 26.54, 0.0, 60.61, 18.24]",7.5537767,71.0,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.6049382716049383, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",BRVALEACNOR0,VALE,VALE,Mining ⛏️,16.39,0.3168006150132297,0.2304955167949337,0.1894013009647136,37971645.0,585522768.7970066,11.459810194969178,0.345572030770918,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.2215866687514376,Basic Materials,Other Industrial Metals & Mining,Brazil,,-0.7510061512270738,106.2172407777366,0.0,59.64,42.55,,neutral,stock,,,,0.0422134122701132,VALE,VALE SA,BRVALEACNOR0,VALE,VALE,Mining ⛏️,Basic Materials,Other Industrial Metals & Mining,Brazil,USD,15.420000076293944,16.39,78.46744884264673,19.4,0.0,71.0,Seitwärts,74.7,Zyklus-neutral,0.2215866687514376,0.345572030770918,11.459810194969178,0.3168006150132297,0.2304955167949337,0.1894013009647136,37971645.0,585522768.7970066,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,VALE,VALE,Other Industrial Metals & Mining,Fundament,pillar,50.0,heuristic from official taxonomy,"robotics, automation",True,True,VALE
KO,Coca-Cola,KO,77.02999877929688,USD,12.549879228614856,19.21,0.0,Seitwärts,0.0,0.0,59.6,63.0,Zyklus-neutral,42.44,144.771,262.0,1412875008.0,369796448256.0,47663001600.0,0.38,5.1,27.34,32.44,1.211,66.16,"[10.2, 84.88, 0.0, 37.01, 15.88]",22.126135,66.0,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.7654320987654321, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1912161007 ,KO,KO,Konsum 🥤,73.26,0.1688199971427675,0.0978205397248598,0.0981850094734516,19917240.0,1534224972.886963,70.22826202392578,0.0968518451026716,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.088669500804233,Consumer Defensive,Beverages - Non-Alcoholic,United States,,1.3167671535326164,17.91361189902314,0.0,57.79,39.92,,neutral,stock,,,,0.0422134122701132,KO,Coca-Cola,US1912161007,KO,KO,Konsum 🥤,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,77.02999877929688,73.26,12.549879228614856,19.21,0.0,66.0,Seitwärts,59.6,Zyklus-neutral,0.088669500804233,0.0968518451026716,70.22826202392578,0.1688199971427675,0.0978205397248598,0.0981850094734516,19917240.0,1534224972.886963,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,KO,KO,Beverages - Non-Alcoholic,,concept2,,concept2 (Konsum) – derived from legacy category,,True,True,KO
INCY,INCYTE CORP,INCY,97.33000183105467,USD,38.86432717423061,19.18,0.0,Seitwärts,0.0,0.0,64.9,14.5,Zyklus-Tief,30.39,0.887,0.0,531249760.0,18516510720.0,4813105152.0,2.87,20.0,24.7,44.7,3.195,106.03,"[40.0, 60.78, 55.65, 85.47, 21.36]",11.185932,69.3,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.4320987654320987, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US45337C1027 ,INCY,INCY,Pharma 🧪,103.99,0.3507325232503404,0.2487973229740348,0.2243778954132567,1928020.0,187654190.1303101,88.09804994583129,0.1047917847318962,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.0402549457319504,Healthcare,Biotechnology,United States,,1.1789393029771444,37.78230835791347,0.0,59.31,42.68,,neutral,stock,,,,0.0422134122701132,INCY,INCYTE CORP,US45337C1027,INCY,INCY,Pharma 🧪,Healthcare,Biotechnology,United States,USD,97.33000183105467,103.99,38.86432717423061,19.18,0.0,69.3,Seitwärts,64.9,Zyklus-Tief,-0.0402549457319504,0.1047917847318962,88.09804994583129,0.3507325232503404,0.2487973229740348,0.2243778954132567,1928020.0,187654190.1303101,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,INCY,INCY,Biotechnology,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,INCY
PFE,PFIZER INC.,PFE,27.61,USD,2.07,19.07,0.48,BUY,26.83,28.94,60.4,100.0,Zyklus-Hoch,8.58,66.531,636.0,0.0,204229378048.0,62578999296.0,0.0,-1.2,12.42,11.22,1.0,68.0,"[0.0, 17.16, 0.0, 20.0, 21.85]",9.772898,62.5,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.7530864197530864, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7170811035,PFE,PFE,Pharma & Gesundheit,26.43,0.016686,0.011089,0.192595,53193953.33,1468685084.0,23.9697,0.15187,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.11453,,,,,,,0.0,46.5,20.65,,neutral,stock,,,,0.0422134122701132,PFE,PFIZER INC.,US7170811035,PFE,PFE,Pharma & Gesundheit,Healthcare,Drug Manufacturers - General,United States,USD,27.61,26.43,2.07,19.07,0.48,62.5,BUY,60.4,Zyklus-Hoch,0.11453,0.15187,23.9697,0.016686,0.011089,0.192595,53193953.33,1468685084.0,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,US7170811035,PFE,Drug Manufacturers - General,,none,,,,True,True,PFE
NDA.DE,AURUBIS AG,NDA.DE,166.5,EUR,90.1645898150984,18.33,0.0,BUY,123.5,145.46,79.5,54.1,Zyklus-neutral,11.9,10.073,95.0,-585249984.0,7707624960.0,19295000576.0,-7.59,25.3,3.14,28.44,2.108,49.51,"[50.6, 23.8, 0.0, 65.86, 6.88]",18.59068,71.7,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.1728395061728395, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0006766504,NDA.DE,NDA.DE,Recycling,155.7,0.3213485171731526,0.1979528779006864,0.2165720629532633,246272.75,41004412.875,111.88303440093996,0.4881612828209207,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.4108171455309461,Industrials,Metal Fabrication,Germany,,1.9469044553143355,111.44875062281444,0.0,59.05,44.9,,neutral,stock,,,,0.0422134122701132,NDA.DE,AURUBIS AG,DE0006766504,NDA.DE,NDA.DE,Recycling,Industrials,Metal Fabrication,Germany,EUR,166.5,155.7,90.1645898150984,18.33,0.0,71.7,BUY,79.5,Zyklus-neutral,0.4108171455309461,0.4881612828209207,111.88303440093996,0.3213485171731526,0.1979528779006864,0.2165720629532633,246272.75,41004412.875,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,NDA.DE,NDA.DE,Metal Fabrication,Recycling,pillar,,derived from legacy category,,True,True,NDA.DE
SN.L,SMITH + NEP. DL,SN.L,1287.0,GBp,1.1,18.3,0.0,Seitwärts,0.0,0.0,63.3,87.2,Zyklus-Hoch,9.14,62.392,226.0,700875008.0,14034447360.0,5944000000.0,4.99,4.7,8.26,12.96,3.003,69.36,"[9.4, 18.28, 0.0, 12.76, 21.21]",15.511343,63.4,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.8395061728395061, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",GB0009223206,SN.L,SN.L,Hardware 💻,1243.0,0.018187,0.013796,0.203102,2407634.45,3098625537.15,1234.9876,0.042116,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.021981,,,,,,,0.0,48.41,26.44,,neutral,stock,,,,0.0422134122701132,SN.L,SMITH + NEP. DL,GB0009223206,SN.L,SN.L,Hardware 💻,Healthcare,Medical Devices,United Kingdom,GBp,1287.0,1243.0,1.1,18.3,0.0,63.4,Seitwärts,63.3,Zyklus-Hoch,-0.021981,0.042116,1234.9876,0.018187,0.013796,0.203102,2407634.45,3098625537.15,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,GB0009223206,SN.L,Medical Devices,Hardware,pillar,,derived from legacy category,,True,True,SN.L
ABBN.SW,ABB LTD. NA,ABBN.SW,66.58000183105469,CHF,39.50053455009552,17.89,0.0,Seitwärts,0.0,0.0,64.9,82.3,Zyklus-Hoch,29.33,55.485,131.0,880625024.0,127925157888.0,33219999744.0,0.69,5.4,14.25,19.65,1.558,56.54,"[10.8, 58.66, 0.0, 17.74, 6.46]",27.666952,64.1,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.4135802469135803, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CH0012221716,ABBN.SW,ABBN.SW,Hardware 💻,61.46,0.2730151476875688,0.1738508608193164,0.2172462350016867,2628632.1,175014330.03116915,56.48365005493165,0.1787482176931574,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.1672359023437999,Industrials,Electrical Equipment & Parts,Switzerland,,1.0979712404907804,49.55748824014632,0.0,58.54,45.43,,neutral,stock,,,,0.0422134122701132,ABBN.SW,ABB LTD. NA,CH0012221716,ABBN.SW,ABBN.SW,Hardware 💻,Industrials,Electrical Equipment & Parts,Switzerland,CHF,66.58000183105469,61.46,39.50053455009552,17.89,0.0,64.1,Seitwärts,64.9,Zyklus-Hoch,0.1672359023437999,0.1787482176931574,56.48365005493165,0.2730151476875688,0.1738508608193164,0.2172462350016867,2628632.1,175014330.03116915,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,ABBN.SW,ABBN.SW,Electrical Equipment & Parts,Hardware,pillar,50.0,heuristic from official taxonomy,"robotics, automation",True,True,ABBN.SW
PEP,PepsiCo,PEP,160.6999969482422,USD,8.092489405398862,17.66,0.0,Seitwärts,0.0,0.0,61.6,78.4,Zyklus-neutral,42.85,258.081,341.0,8232750080.0,271828385792.0,93924999168.0,3.03,5.6,8.77,14.37,0.853,79.71,"[11.2, 85.7, 0.0, 21.64, 16.48]",18.30416,60.6,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.7222222222222222, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7134481081,PEP,PEP,Konsum 🥨,148.02,0.2269927774466821,0.1299977029703778,0.1779199980027335,8043635.0,1292612119.952774,143.63273593902588,0.118825704305052,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.0968155520132316,Consumer Defensive,Beverages - Non-Alcoholic,United States,,1.288938798489192,15.021212180744524,0.0,57.04,43.53,,neutral,stock,,,,0.0422134122701132,PEP,PepsiCo,US7134481081,PEP,PEP,Konsum 🥨,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,160.6999969482422,148.02,8.092489405398862,17.66,0.0,60.6,Seitwärts,61.6,Zyklus-neutral,0.0968155520132316,0.118825704305052,143.63273593902588,0.2269927774466821,0.1299977029703778,0.1779199980027335,8043635.0,1292612119.952774,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,PEP,PEP,Beverages - Non-Alcoholic,,concept2,,concept2 (Konsum) – derived from legacy category,,True,True,PEP
LC0A.MU,LUCKIN COFFEE,LC0A.MU,37.1,USD,-0.8,17.58,0.0,Seitwärts,0.0,0.0,56.1,90.2,Zyklus-Hoch,27.39,41.484,0.0,6359557632.0,94941388800.0,46124539904.0,6.7,50.2,8.48,58.68,1.66,7.79,"[100.0, 54.78, 0.0, 9.77, 32.51]",16.32204,67.5,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.24691358024691357, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US54951L1098,LC0A.MU,LC0A.MU,Konsum & Lifestyle,32.6,0.031643,0.020978,0.269586,1988441.67,73771182.8,36.4023,0.019168,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.045236,,,,,,,0.0,55.11,40.41,,neutral,stock,,,,0.0422134122701132,LC0A.MU,LUCKIN COFFEE,US54951L1098,LC0A.MU,LC0A.MU,Konsum & Lifestyle,Consumer Cyclical,Restaurants,China,USD,37.1,32.6,-0.8,17.58,0.0,67.5,Seitwärts,56.1,Zyklus-Hoch,-0.045236,0.019168,36.4023,0.031643,0.020978,0.269586,1988441.67,73771182.8,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,US54951L1098,LC0A.MU,Restaurants,,concept2,,concept2 (Konsum) – derived from legacy category,,True,True,LC0A.MU
