Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official
ISRG,INTUITIVE SURGICAL INC,ISRG,454.6449890136719,USD,-10.48533284559685,7.54,0.0,Seitwärts,0.0,0.0,44.7,47.5,Zyklus-neutral,16.69,0.953,0.0,2274837504.0,170196434944.0,10064700416.0,1.34,18.8,28.38,47.18,4.875,88.83,"[37.6, 33.38, 52.35, 52.5, 15.13]",43.30517,71.2,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.7456920903954802, ""liquidity"": 0.6271186440677966, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US46120E6023,ISRG,ISRG,Pharma 🧪,526.07,0.33946980942416044,0.21252376309210189,0.24092660973833957,1578615.9,717709808.5123076,507.5073254394531,-0.10416073576870533,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.1418222766986007,Healthcare,Medical Instruments & Supplies,United States,USD,-2.9676660210352757,-10.48533284559685,47.5,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",48.74,30.78,,bear,stock,,,,-0.02836744942169689,ISRG,INTUITIVE SURGICAL INC,US46120E6023,ISRG,ISRG,Pharma 🧪,Healthcare,Medical Instruments & Supplies,United States,USD,454.6449890136719,526.07,-10.48533284559685,7.54,0.0,71.2,Seitwärts,44.7,Zyklus-neutral,-0.1418222766986007,-0.10416073576870533,507.5073254394531,0.33946980942416044,0.21252376309210189,0.24092660973833957,1578615.9,717709808.5123076,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,ISRG,ISRG,Medical Instruments & Supplies
ROK,ROCKWELL AU.,ROK,353.7300109863281,USD,33.972363910736306,7.88,0.0,Seitwärts,0.0,0.0,66.6,18.2,Zyklus-Tief,23.74,99.289,134.0,1025500032.0,49741873152.0,8566000128.0,2.06,11.9,11.56,23.46,1.156,86.72,"[23.8, 47.48, 0.0, 81.79, 11.78]",30.140837,63.1,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.7349576271186441, ""liquidity"": 0.5084745762711864, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7739031091,ROK,ROK,Hardware 💻,420.36,0.3217196374854374,0.226779234240641,0.1831914688764874,981383.2,347144690.11779785,366.61546630859374,-0.035147058720701785,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.04080203143837002,Industrials,Specialty Industrial Machinery,United States,USD,-0.30719697745077434,33.972363910736306,18.2,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",55.32,36.4,,bear,stock,,,,-0.02836744942169689,ROK,ROCKWELL AU.,US7739031091,ROK,ROK,Hardware 💻,Industrials,Specialty Industrial Machinery,United States,USD,353.7300109863281,420.36,33.972363910736306,7.88,0.0,63.1,Seitwärts,66.6,Zyklus-Tief,-0.04080203143837002,-0.035147058720701785,366.61546630859374,0.3217196374854374,0.226779234240641,0.1831914688764874,981383.2,347144690.11779785,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,ROK,ROK,Specialty Industrial Machinery
SN.L,SMITH + NEP. DL,SN.L,1192.5,GBp,11.793514507696834,8.6,0.0,Seitwärts,0.0,0.0,63.3,87.2,Zyklus-Hoch,9.14,62.392,226.0,700875008.0,14034447360.0,5944000000.0,4.99,4.7,8.26,12.96,3.003,69.36,"[9.4, 18.28, 0.0, 12.76, 21.21]",15.511343,65.7,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.6118997175141243, ""liquidity"": 0.847457627118644, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",GB0009223206,SN.L,SN.L,Hardware 💻,1243.0,0.28726639969221285,0.21950260730630683,0.17240455638905428,2943489.7,3510111467.25,1267.7556121826171,-0.059361292870204085,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.04868292134309549,Healthcare,Medical Devices,United Kingdom,GBp,-0.25094102885822034,11.793514507696834,87.2,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",48.64,28.43,,bear,stock,,,,-0.02836744942169689,SN.L,SMITH + NEP. DL,GB0009223206,SN.L,SN.L,Hardware 💻,Healthcare,Medical Devices,United Kingdom,GBp,1192.5,1243.0,11.793514507696834,8.6,0.0,65.7,Seitwärts,63.3,Zyklus-Hoch,0.04868292134309549,-0.059361292870204085,1267.7556121826171,0.28726639969221285,0.21950260730630683,0.17240455638905428,2943489.7,3510111467.25,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,SN.L,SN.L,Medical Devices
SNN,SMITH & NEPHEW PLC,SNN,31.78499984741211,USD,14.6728761408629,5.05,0.0,Seitwärts,0.0,0.0,67.3,100.0,Zyklus-Hoch,9.14,62.392,215.0,700875008.0,33722298368.0,5944000000.0,2.08,4.7,8.26,12.96,3.003,7.72,"[9.4, 18.28, 0.0, 0.0, 16.69]",19.562094,58.8,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.6028601694915254, ""liquidity"": 0.17514124293785316, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US83175M2052,SNN,SNN,Pharma 🧪,34.07,0.2969914925147383,0.2213193030204579,0.17186625221451124,873964.9,27778974.21314354,33.87308232307434,-0.061644300797504714,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.03335175084690434,Healthcare,Medical Devices,United Kingdom,USD,-1.5029457808231284,14.6728761408629,100.0,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",49.53,36.87,,bear,stock,,,,-0.02836744942169689,SNN,SMITH & NEPHEW PLC,US83175M2052,SNN,SNN,Pharma 🧪,Healthcare,Medical Devices,United Kingdom,USD,31.78499984741211,34.07,14.6728761408629,5.05,0.0,58.8,Seitwärts,67.3,Zyklus-Hoch,0.03335175084690434,-0.061644300797504714,33.87308232307434,0.2969914925147383,0.2213193030204579,0.17186625221451124,873964.9,27778974.21314354,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,SNN,SNN,Medical Devices
SYK,STRYKER CORP,SYK,329.68499755859375,USD,-9.46999842707621,8.15,0.0,Seitwärts,0.0,0.0,45.3,47.5,Zyklus-neutral,15.08,66.276,97.0,5600750080.0,148864450560.0,25116000256.0,3.76,11.4,12.92,24.32,1.893,82.26,"[22.8, 30.16, 0.0, 52.47, 22.98]",21.582815,59.7,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.7524011299435028, ""liquidity"": 0.632768361581921, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US8636671013,SYK,SYK,Pharma 🧪,354.05,0.2270449230388039,0.15406073690710334,0.18416500779593892,2223040.95,732903250.173404,370.307416229248,-0.10969917665787698,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.004389841019450613,Healthcare,Medical Devices,United States,USD,-0.9002630705557069,-9.46999842707621,47.5,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",47.9,28.67,,bear,stock,,,,-0.02836744942169689,SYK,STRYKER CORP,US8636671013,SYK,SYK,Pharma 🧪,Healthcare,Medical Devices,United States,USD,329.68499755859375,354.05,-9.46999842707621,8.15,0.0,59.7,Seitwärts,45.3,Zyklus-neutral,0.004389841019450613,-0.10969917665787698,370.307416229248,0.2270449230388039,0.15406073690710334,0.18416500779593892,2223040.95,732903250.173404,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,SYK,SYK,Medical Devices
SYM,Symbotic Inc.,SYM,50.38999938964844,,134.26312809606085,0.0,,,,,,,,,,,,,,,,,,,,,,41.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.33841807909604515, ""liquidity"": 0.28248587570621475, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US87151X1019,SYM,SYM,,,0.9321766733974378,0.570329227672341,0.44318443400818663,1271237.2,64057641.732098386,56.418700008392335,-0.10685642557958841,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.05972107085902878,Industrials,Specialty Industrial Machinery,United States,,-0.8070863259245886,134.26312809606085,0.0,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",46.63,70.03,,bear,stock,,,,-0.02836744942169689,SYM,Symbotic Inc.,US87151X1019,SYM,SYM,,Industrials,Specialty Industrial Machinery,United States,,50.38999938964844,,134.26312809606085,0.0,,41.3,,,,-0.05972107085902878,-0.10685642557958841,56.418700008392335,0.9321766733974378,0.570329227672341,0.44318443400818663,1271237.2,64057641.732098386,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,SYM,SYM,Specialty Industrial Machinery
TER,TERADYNE INC.,TER,299.4150085449219,USD,250.7525486697475,10.81,0.0,Seitwärts,0.0,0.0,72.8,86.1,Zyklus-Hoch,19.73,10.131,17.0,276822624.0,47649693696.0,3190023936.0,0.58,43.9,17.37,61.27,1.757,105.27,"[87.8, 39.46, 0.0, 13.9, 5.44]",38.050655,81.3,HIGH,"{""coverage"": 1.0, ""confluence"": 1.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5487641242937853, ""liquidity"": 0.6949152542372882, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US8807701029,TER,TER,Hardware 💻,239.62,0.6172031724866172,0.36206986098972216,0.2068160615931427,3306867.25,990125685.9156723,177.63500816345214,0.6855630635004839,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.5773200054484758,Technology,Semiconductor Equipment & Materials,United States,USD,0.697858422206088,250.7525486697475,86.1,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",68.89,43.19,,bear,stock,,,,-0.02836744942169689,TER,TERADYNE INC.,US8807701029,TER,TER,Hardware 💻,Technology,Semiconductor Equipment & Materials,United States,USD,299.4150085449219,239.62,250.7525486697475,10.81,0.0,81.3,Seitwärts,72.8,Zyklus-Hoch,0.5773200054484758,0.6855630635004839,177.63500816345214,0.6172031724866172,0.36206986098972216,0.2068160615931427,3306867.25,990125685.9156723,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,TER,TER,Semiconductor Equipment & Materials
YASKY,YASKAWA EL. CORP.,YASKY,54.0,USD,1.4656121033560732,0.0,0.0,Seitwärts,0.0,0.0,55.7,68.1,Zyklus-neutral,0.0,24.901,129.0,0.0,101908422656.0,539219984384.0,0.0,0.0,6.87,6.87,2.139,0.0,"[0.0, 0.0, 0.0, 31.91, 25.0]",0.0,52.4,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.35526129943502827, ""liquidity"": 0.02824858757062143, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US9850871057,YASKY,YASKY,Hardware 💻,66.06,0.5198263571303192,0.341017739990551,0.30759117570658623,11380.0,614520.0,52.48325994491577,0.02889950160634336,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.03333586216307505,Industrials,Electrical Equipment & Parts,Japan,USD,-4.6020661837344985,1.4656121033560732,68.1,stock,S1 Hardware,pillar,85.0,manual thematic assignment after stack redesign,"robotics, automation, devices",40.01,54.64,,bear,stock,,,,-0.02836744942169689,YASKY,YASKAWA EL. CORP.,US9850871057,YASKY,YASKY,Hardware 💻,Industrials,Electrical Equipment & Parts,Japan,USD,54.0,66.06,1.4656121033560732,0.0,0.0,52.4,Seitwärts,55.7,Zyklus-neutral,-0.03333586216307505,0.02889950160634336,52.48325994491577,0.5198263571303192,0.341017739990551,0.30759117570658623,11380.0,614520.0,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,False,False,AVOID,,,YASKY,YASKY,Electrical Equipment & Parts
000660.KS,SK hynix Inc.,000660.KS,933000.0,KRW,353.34974073909854,3.71,,,,,,,,,,,,,,,,,,,,,,66.3,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.41073446327683616, ""liquidity"": 0.9774011299435028, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KR7000660001,000660.KS,000660.KS,,,0.6274557139700736,0.4064995684785185,0.23930846223839852,4836509.75,4512463596750.0,519744.808125,0.7951117267834469,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.7342941307075802,Technology,Semiconductors,South Korea,KRW,-6.23115577889447,353.34974073909854,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",57.48,47.4,,bear,stock,,,,-0.02836744942169689,000660.KS,SK hynix Inc.,KR7000660001,000660.KS,000660.KS,,Technology,Semiconductors,South Korea,KRW,933000.0,,353.34974073909854,3.71,,66.3,,,,0.7342941307075802,0.7951117267834469,519744.808125,0.6274557139700736,0.4064995684785185,0.23930846223839852,4836509.75,4512463596750.0,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,000660.KS,000660.KS,Semiconductors
005930.KS,"Samsung Electronics Co., Ltd.",005930.KS,180100.0,KRW,197.7096895316743,7.79,,,,,,,,,,,,,,,,,,,,,,75.0,HIGH,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.5101694915254237, ""liquidity"": 0.9830508474576272, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KR7005930003,005930.KS,005930.KS,,,0.4721752825554717,0.3320022552062803,0.21009174311926604,34038746.9,6130378316690.0,106379.25708984376,0.6929992267937592,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.7228863143374532,Technology,Semiconductors,South Korea,KRW,-4.708994708994707,197.7096895316743,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",57.27,38.47,,bear,stock,,,,-0.02836744942169689,005930.KS,"Samsung Electronics Co., Ltd.",KR7005930003,005930.KS,005930.KS,,Technology,Semiconductors,South Korea,KRW,180100.0,,197.7096895316743,7.79,,75.0,,,,0.7228863143374532,0.6929992267937592,106379.25708984376,0.4721752825554717,0.3320022552062803,0.21009174311926604,34038746.9,6130378316690.0,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,005930.KS,005930.KS,Semiconductors
0700.HK,TENCENT HLDGS,0700.HK,495.6000061035156,HKD,-1.7826583518077532,8.9,0.0,Seitwärts,0.0,0.0,60.8,13.1,Zyklus-Tief,19.83,32.47,82.0,129573249024.0,5078710222848.0,729841008640.0,2.55,15.4,29.86,45.26,1.356,24.22,"[30.8, 39.66, 0.0, 86.9, 36.1]",15.502593,80.5,HIGH,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.8134533898305085, ""liquidity"": 0.9209039548022598, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KYG875721634,0700.HK,0700.HK,Gehirn,607.0,0.29386022233901204,0.22988566239063687,0.2684870758619695,30839650.95,15284131199.050291,583.2080000305176,-0.15021740772146075,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.1398685260805661,Communication Services,Internet Content & Information,China,HKD,-1.95845576587228,-1.7826583518077532,13.1,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",52.21,31.23,,bear,stock,,,,-0.02836744942169689,0700.HK,TENCENT HLDGS,KYG875721634,0700.HK,0700.HK,Gehirn,Communication Services,Internet Content & Information,China,HKD,495.6000061035156,607.0,-1.7826583518077532,8.9,0.0,80.5,Seitwärts,60.8,Zyklus-Tief,-0.1398685260805661,-0.15021740772146075,583.2080000305176,0.29386022233901204,0.22988566239063687,0.2684870758619695,30839650.95,15284131199.050291,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,0700.HK,0700.HK,Internet Content & Information
8035.T,Tokyo Electron Limited,8035.T,40530.0,JPY,86.39137521681735,3.83,,,,,,,,,,,,,,,,,,,,,,74.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.4875706214689266, ""liquidity"": 0.9661016949152542, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",JP3571400005,8035.T,8035.T,,,0.5036371494385666,0.37518598172405165,0.28818702577473354,3155395.0,127888159350.0,31063.701826171877,0.3047382513133883,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.3530343128667063,Technology,Semiconductor Equipment & Materials,Japan,JPY,0.421209117938548,86.39137521681735,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",55.81,45.53,,bear,stock,,,,-0.02836744942169689,8035.T,Tokyo Electron Limited,JP3571400005,8035.T,8035.T,,Technology,Semiconductor Equipment & Materials,Japan,JPY,40530.0,,86.39137521681735,3.83,,74.4,,,,0.3530343128667063,0.3047382513133883,31063.701826171877,0.5036371494385666,0.37518598172405165,0.28818702577473354,3155395.0,127888159350.0,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,8035.T,8035.T,Semiconductor Equipment & Materials
9888.HK,"Baidu, Inc. Class A",9888.HK,109.4000015258789,,15.0368068151433,0.06,,,,,,,,,,,,,,,,,,,,,,62.4,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.5079096045197741, ""liquidity"": 0.7231638418079096, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KYG070341048,9888.HK,9888.HK,,,0.4729668721968611,0.29307369216695506,0.3183800527982623,10575632.6,1156974222.5771346,113.85949993133545,-0.0391666783021698,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.02876995599890131,Communication Services,Internet Content & Information,China,,-2.321427209036686,15.0368068151433,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",48.47,46.53,,bear,stock,,,,-0.02836744942169689,9888.HK,"Baidu, Inc. Class A",KYG070341048,9888.HK,9888.HK,,Communication Services,Internet Content & Information,China,,109.4000015258789,,15.0368068151433,0.06,,62.4,,,,-0.02876995599890131,-0.0391666783021698,113.85949993133545,0.4729668721968611,0.29307369216695506,0.3183800527982623,10575632.6,1156974222.5771346,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,9888.HK,9888.HK,Internet Content & Information
9988.HK,Alibaba Group Holding Limited,9988.HK,123.0,,-5.2579654363020705,0.0,,,,,,,,,,,,,,,,,,,,,,63.9,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.4898305084745763, ""liquidity"": 0.9152542372881356, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KYG017191142,9988.HK,9988.HK,,,0.49250449128582613,0.31628270173947853,0.35332256617376356,103356780.1,12712883952.3,141.79776805877685,-0.132567446696234,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.10546821903307824,Consumer Cyclical,Internet Retail,Hong Kong,,-4.577187103067271,-5.2579654363020705,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",45.31,46.68,,bear,stock,,,,-0.02836744942169689,9988.HK,Alibaba Group Holding Limited,KYG017191142,9988.HK,9988.HK,,Consumer Cyclical,Internet Retail,Hong Kong,,123.0,,-5.2579654363020705,0.0,,63.9,,,,-0.10546821903307824,-0.132567446696234,141.79776805877685,0.49250449128582613,0.31628270173947853,0.35332256617376356,103356780.1,12712883952.3,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,9988.HK,9988.HK,Internet Retail
AMAT,"Applied Materials, Inc.",AMAT,339.989990234375,USD,132.2802618659098,5.46,,,,,,,,,,,,,,,,,,,,,,73.1,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.4988700564971752, ""liquidity"": 0.8135593220338984, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0382221051,AMAT,AMAT,,,0.4872789874705901,0.3634960534688751,0.21371957008629472,6671610.75,2268280873.7400513,244.95336151123047,0.38797846307076433,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.3711223408131187,Technology,Semiconductor Equipment & Materials,United States,USD,0.42534411263568384,132.2802618659098,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",56.31,42.52,,bear,stock,,,,-0.02836744942169689,AMAT,"Applied Materials, Inc.",US0382221051,AMAT,AMAT,,Technology,Semiconductor Equipment & Materials,United States,USD,339.989990234375,,132.2802618659098,5.46,,73.1,,,,0.3711223408131187,0.38797846307076433,244.95336151123047,0.4872789874705901,0.3634960534688751,0.21371957008629472,6671610.75,2268280873.7400513,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,AMAT,AMAT,Semiconductor Equipment & Materials
AMKR,"Amkor Technology, Inc.",AMKR,45.46989822387695,,151.1501666814334,0.0,,,,,,,,,,,,,,,,,,,,,,60.3,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.3926553672316384, ""liquidity"": 0.4124293785310734, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0316521006,AMKR,AMKR,,,0.6587874209413763,0.41642840862918534,0.2638581955689211,3608531.45,164079557.76915914,34.495805997848514,0.31812830309611795,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.1937068481960741,Technology,Semiconductor Equipment & Materials,United States,,0.7308348220850247,151.1501666814334,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",54.92,56.49,,bear,stock,,,,-0.02836744942169689,AMKR,"Amkor Technology, Inc.",US0316521006,AMKR,AMKR,,Technology,Semiconductor Equipment & Materials,United States,,45.46989822387695,,151.1501666814334,0.0,,60.3,,,,0.1937068481960741,0.31812830309611795,34.495805997848514,0.6587874209413763,0.41642840862918534,0.2638581955689211,3608531.45,164079557.76915914,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,AMKR,AMKR,Semiconductor Equipment & Materials
AMZN,AMAZON.COM,AMZN,201.22000122070312,USD,-0.06952691161307145,6.23,0.0,Seitwärts,0.0,0.0,47.3,1.3,Zyklus-Tief,22.29,43.435,0.0,23793125376.0,2277217140736.0,716923994112.0,1.04,13.6,10.83,24.43,1.051,66.62,"[27.2, 44.58, 0.0, 98.71, 32.39]",22.206844,72.6,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.6821327683615819, ""liquidity"": 0.8983050847457628, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0231351067,AMZN,AMZN,E-Commerce,244.38,0.35068477736344994,0.23452320696518847,0.2173622311569574,43736248.8,8800608036.924974,224.68440017700195,-0.10443270177107988,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.06327604340826898,Consumer Cyclical,Internet Retail,United States,USD,-3.045192382133499,-0.06952691161307145,1.3,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",48.88,33.72,,bear,stock,,,,-0.02836744942169689,AMZN,AMAZON.COM,US0231351067,AMZN,AMZN,E-Commerce,Consumer Cyclical,Internet Retail,United States,USD,201.22000122070312,244.38,-0.06952691161307145,6.23,0.0,72.6,Seitwärts,47.3,Zyklus-Tief,-0.06327604340826898,-0.10443270177107988,224.68440017700195,0.35068477736344994,0.23452320696518847,0.2173622311569574,43736248.8,8800608036.924974,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,AMZN,AMZN,Internet Retail
