Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags
NDA.DE,AURUBIS AG,NDA.DE,161.89999389648438,EUR,84.91077025604329,25.03,0.0,BUY,123.5,145.46,79.5,54.1,Zyklus-neutral,11.9,10.073,95.0,-585249984.0,7707624960.0,19295000576.0,-7.59,25.3,3.14,28.44,2.108,49.51,"[50.6, 23.8, 0.0, 65.86, 6.88]",18.59068,,,,DE0006766504,NDA.DE,NDA.DE,Recycling,155.7,0.32557601602764946,0.1975262935863981,0.21657199790188986,201939.55,32694011.9124588,114.03661911010742,0.4197193424347554,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.39830326840511265,Industrials,Metal Fabrication,Germany,EUR,-1.640347574065848,84.91077025604329,0.0,stock,S5 Recycling,pillar,83.0,manual thematic assignment after stack redesign,"recycling, urban mining"
SGM.AX,Sims Limited,SGM.AX,18.1299991607666,AUD,33.39568533416526,,,,,,,,,,,,,,,,,,,,,,,,,,AU000000SGM7,SGM.AX,SGM.AX,Recycling,,0.32424819126998317,0.22720943431736018,0.20279120404544215,917673.15,16637413.439358044,16.42028890132904,0.10412181355098915,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.0527669838332645,Industrials,Waste Management,Australia,AUD,-1.9470017025846165,33.39568533416526,,stock,S5 Recycling,pillar,84.0,manual gap-filling addition for metals recycling exposure,"recycling, urban mining"
TOM.OL,Tomra Systems ASA,TOM.OL,112.80000305175781,NOK,-28.7433528788512,,,,,,,,,,,,,,,,,,,,,,,,,,NO0005668905,TOM.OL,TOM.OL,Recycling,,0.38070375541913576,0.33636638879188674,0.3358913574179606,735650.2,82981344.80502623,139.18249954223631,-0.18955325976505022,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.15410069829936934,Industrials,Specialty Industrial Machinery,Norway,NOK,0.1776239612318431,-28.7433528788512,,stock,S5 Recycling,pillar,83.0,manual gap-filling addition for circular economy and sorting technology,"recycling, urban mining"
UMI.BR,UMICORE,UMI.BR,17.200000762939453,EUR,110.95227267623349,0.0,0.0,Seitwärts,0.0,0.0,68.0,0.0,Zyklus-Tief,7.19,142.464,258.0,972513728.0,6383084544.0,16115299328.0,15.24,16.8,0.8,17.6,1.385,41.43,"[33.6, 14.38, 0.0, 100.0, 14.62]",14.204213,22.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.1476510067114094, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",BE0974320526,UMI.BR,UMI.BR,Recycling,21.36,0.45270712760914367,0.29058469158048245,0.26798031455604554,878284.95,15106501.810078239,15.761625008583069,0.09125808751147857,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.12782299630601124,Industrials,Waste Management,Belgium,EUR,-0.3476214666670918,110.95227267623349,0.0,stock,S5 Recycling,pillar,83.0,manual thematic assignment after stack redesign,"recycling, urban mining"
CPB,CAMPBELLS CO.,CPB,22.030000686645508,USD,-40.00229288648332,0.0,0.0,Seitwärts,0.0,0.0,40.1,100.0,Zyklus-Hoch,14.82,184.567,535.0,630499968.0,15831613440.0,10158000128.0,3.98,-3.4,5.69,2.29,0.819,65.77,"[0.0, 29.64, 0.0, 0.0, 23.49]",11.27821,25.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.47651006711409394, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1344291091,CPB,CPB,Konsum & Lifestyle,27.25,0.28816935628836093,0.19564143478642534,0.4244616379679773,8837244.8,194684509.01205447,29.776029996871948,-0.26014311884560104,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.18184000740052397,Consumer Defensive,Packaged Foods,United States,USD,-3.966869338390333,-40.00229288648332,0.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household"
INGR,INGREDION INC,INGR,111.45500183105469,USD,-12.366382943471132,50.62,0.76,BUY,117.01,127.79,47.5,29.1,Zyklus-neutral,18.1,41.609,275.0,379000000.0,8264359936.0,7218999808.0,4.59,-2.4,10.1,7.7,2.663,97.61,"[0.0, 36.2, 0.0, 90.9, 22.78]",10.015725,,,,US4571871023,INGR,INGR,Konsum & Lifestyle,116.93,0.18495120516194188,0.13632402264964413,0.23938921351536468,616554.3,68718060.63544464,120.4491710281372,-0.07467190616846553,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.057262159453462136,Consumer Defensive,Packaged Foods,United States,USD,0.2744042294095417,-12.366382943471132,0.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household"
KO,Coca-Cola,KO,77.90499877929688,USD,14.674662057143472,0.0,0.0,Seitwärts,0.0,0.0,59.6,63.0,Zyklus-neutral,42.44,144.771,262.0,1412875008.0,369796448256.0,47663001600.0,0.38,5.1,27.34,32.44,1.211,66.16,"[10.2, 84.88, 0.0, 37.01, 15.88]",22.126135,38.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7516778523489933, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1912161007,KO,KO,Konsum 🥤,73.26,0.16739660143592633,0.09770177881919169,0.09818510462101604,17607746.05,1371731434.5314195,70.41614425659179,0.10635138577619618,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.1342142665068291,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,0.3542464712206206,14.674662057143472,0.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household"
LC0A.MU,LUCKIN COFFEE,LC0A.MU,30.200000762939453,USD,5.594406853597067,0.0,0.0,Seitwärts,0.0,0.0,56.1,90.2,Zyklus-Hoch,27.39,41.484,0.0,6359557632.0,94941388800.0,46124539904.0,6.7,50.2,8.48,58.68,1.66,7.79,"[100.0, 54.78, 0.0, 9.77, 32.51]",16.32204,33.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.26845637583892623, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US54951L1098,LC0A.MU,LC0A.MU,Konsum & Lifestyle,32.6,0.4875622193910558,0.35003186263776376,0.30857140677315853,464.7,14033.940354537963,31.50500005722046,-0.04142197403303671,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.021940148444199892,Consumer Cyclical,Restaurants,China,USD,0.0,5.594406853597067,0.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household"
NESN.SW,NESTLE NAM.,NESN.SW,80.0199966430664,CHF,-6.9028893406881675,47.85,0.0,Seitwärts,0.0,0.0,53.9,95.7,Zyklus-Hoch,33.76,225.855,389.0,5756874752.0,263371161600.0,90898997248.0,2.19,-1.8,11.34,9.54,0.714,45.54,"[0.0, 67.52, 0.0, 4.27, 21.26]",17.62689,,,,CH0038863350,NESN.SW,NESN.SW,Konsum & Lifestyle,72.85,0.20134927833005012,0.12236411347375856,0.19963926577891855,4283189.9,342740841.419616,77.71424987792969,0.029669549262310246,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.029543696365517125,Consumer Defensive,Packaged Foods,Switzerland,,0.6161170266446581,-6.9028893406881675,0.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household"
PEP,PepsiCo,PEP,159.625,USD,12.046362664807875,0.0,0.0,Seitwärts,0.0,0.0,61.6,78.4,Zyklus-neutral,42.85,258.081,341.0,8232750080.0,271828385792.0,93924999168.0,3.03,5.6,8.77,14.37,0.853,79.71,"[11.2, 85.7, 0.0, 21.64, 16.48]",18.30416,33.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7583892617449665, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7134481081,PEP,PEP,Konsum 🥨,148.02,0.2234380950069639,0.12605578535667417,0.15141704594313532,6773915.0,1081286181.875,143.2282322692871,0.11447999790910579,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.10044021064722575,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,-0.32781387230256254,12.046362664807875,0.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household"
PG,Procter & Gamble,PG,151.69000244140625,USD,-7.434354472533078,0.0,0.0,Seitwärts,0.0,0.0,47.5,86.3,Zyklus-Hoch,31.56,68.719,266.0,13253374976.0,396559024128.0,85259001856.0,3.34,1.5,19.3,20.8,0.724,70.71,"[3.0, 63.12, 0.0, 13.71, 16.78]",21.694807,38.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7785234899328859, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7427181091,PG,PG,Konsum 🧼,148.27,0.18779858196877103,0.12906369509027196,0.1830831633926252,10507551.95,1593890580.9487028,151.80700775146485,-0.0007707503875589161,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.11721215170951926,Consumer Defensive,Household & Personal Products,United States,USD,-1.0631390587958922,-7.434354472533078,0.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household"
PM,PHILIP MORRIS INTERNATIONAL INC,PM,168.58999633789062,USD,15.34921314850115,0.0,0.0,Seitwärts,0.0,0.0,62.7,57.4,Zyklus-neutral,0.0,100.0,322.0,8938874880.0,331078795264.0,40647999488.0,2.7,6.8,27.92,34.72,0.958,82.91,"[13.6, 0.0, 0.0, 42.6, 16.42]",19.94217,32.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.697986577181208, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7181721090,PM,PM,Konsum 🚬,177.68,0.25451352384412973,0.21337368038826962,0.20636352359893806,4950859.75,834665427.1219101,165.43319717407226,0.019082017501582227,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.1605407581724554,Consumer Defensive,Tobacco,United States,USD,1.0489091575234921,15.34921314850115,0.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household"
MC.PA,LVMH EO,MC.PA,495.0,EUR,-17.15084251449922,46.85,0.0,Seitwärts,0.0,0.0,40.1,46.6,Zyklus-neutral,16.24,53.342,243.0,11704625152.0,291645456384.0,80807002112.0,4.01,-4.7,13.46,8.76,1.584,18.38,"[0.0, 32.48, 0.0, 53.38, 24.94]",20.029936,,,,FR0000121014,MC.PA,MC.PA,Konsum & Lifestyle,589.3,0.32108453903364553,0.21242493629090275,0.27393078394041626,527496.3,261110668.50000003,539.909825592041,-0.08318023392664664,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.17867418701282278,Consumer Cyclical,Luxury Goods,France,EUR,-1.0593619672767174,-17.15084251449922,0.0,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption"
MNSO,MINISO GRP ADS,MNSO,16.84000015258789,USD,-17.996097736949356,0.0,0.0,Seitwärts,0.0,0.0,45.6,60.9,Zyklus-neutral,21.17,101.459,321.0,0.0,26843117568.0,19902461952.0,0.0,28.2,10.81,39.01,1.655,8.67,"[56.4, 42.34, 0.0, 39.06, 40.53]",11.638044,32.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.14093959731543626, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US66981J1025,MNSO,MNSO,Konsum & Lifestyle,18.79,0.5095631223654815,0.36836485357506715,0.3755163467948126,509368.95,8577773.195723534,20.139450006484985,-0.16383018666520976,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.12056319302246155,Consumer Cyclical,Specialty Retail,China,USD,-0.2960286493035036,-17.996097736949356,0.0,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption"
NKE,NIKE INC. B,NKE,54.540000915527344,USD,-24.016367906734647,0.0,0.0,Seitwärts,0.0,0.0,45.6,61.5,Zyklus-neutral,17.95,80.099,260.0,2576624896.0,96260366336.0,46513000448.0,2.68,0.6,5.43,6.03,2.063,83.37,"[1.2, 35.9, 0.0, 38.51, 21.93]",27.24181,28.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7181208053691275, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US6541061031,NKE,NKE,Konsum & Lifestyle,63.42,0.4159330796609897,0.29120630517908663,0.29909559608769465,16098022.4,877986156.4341797,66.41659799575805,-0.17881971432787414,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.14088156420388143,Consumer Cyclical,Footwear & Accessories,United States,USD,-2.0825849758047577,-24.016367906734647,0.0,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption"
RACE,Ferrari N.V.,RACE,336.7550048828125,USD,-24.627685373863084,,,,,,,,,,,,,,,,,,,,,,,,,,NL0011585146,RACE,RACE,,,0.3390684777430987,0.28808569387266125,0.3618854597792901,645502.9,217376332.24136963,423.9173745727539,-0.20561169444349425,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.05033606587239281,Consumer Cyclical,Auto Manufacturers,Italy,USD,-1.1317872741666846,-24.627685373863084,,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption"
RI.PA,PERNOD RICARD,RI.PA,68.4800033569336,EUR,-27.849724595731708,47.43,0.0,Seitwärts,0.0,0.0,42.0,100.0,Zyklus-Hoch,10.14,77.61,587.0,1170000000.0,32680491008.0,10958999552.0,3.58,-4.5,14.84,10.34,1.916,57.28,"[0.0, 20.28, 0.0, 0.0, 27.33]",13.442283,,,,FR0000120693,RI.PA,RI.PA,Konsum & Lifestyle,72.92,0.2871546648616983,0.1909786261727032,0.3153356748898801,821793.1,56276394.24670486,82.89192749023438,-0.17386402475679763,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.052682068029985096,Consumer Defensive,Beverages - Wineries & Distilleries,France,EUR,-4.410938106696083,-27.849724595731708,0.0,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption"
UAA,UNDER ARMOUR,UAA,6.542099952697754,USD,-9.01112794668284,0.0,0.0,Seitwärts,0.0,0.0,47.3,51.3,Zyklus-neutral,-30.39,117.662,0.0,-385754240.0,4243432192.0,4975792128.0,-9.09,-5.2,-10.44,-15.64,1.431,109.25,"[0.0, 0.0, 0.0, 48.7, 12.88]",31.058352,17.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.31543624161073824, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US9043111072,UAA,UAA,Konsum & Lifestyle,6.38,0.5738097805081441,0.41682701211549184,0.4341926538608606,10138050.6,66324140.350707434,5.738610517978668,0.14001463110308832,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.518244584473085,Consumer Cyclical,Apparel Manufacturing,United States,USD,0.3389566232498531,-9.01112794668284,0.0,stock,S12 Luxus & Marken,pillar,78.0,manual thematic assignment after stack redesign,"luxury, brands, premium consumption"
BAYN.DE,BAYER AG,BAYN.DE,39.130001068115234,EUR,70.94837757116596,0.0,0.0,Seitwärts,0.0,0.0,75.2,6.7,Zyklus-Tief,-0.57,133.457,24.0,5172499968.0,77877329920.0,45866000384.0,6.64,-3.1,-0.43,-3.53,1.136,53.31,"[0.0, 0.0, 0.0, 93.29, 15.79]",9.665203,25.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.43624161073825496, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE000BAY0017,BAYN.DE,BAYN.DE,Pharma & Gesundheit,46.74,0.39618830453151077,0.2567589431560948,0.2620906336203439,4601431.6,180054023.4228592,31.976300096511842,0.22371884645852935,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.19683883361353205,Healthcare,Drug Manufacturers - General,Germany,EUR,-2.2116664626568583,70.94837757116596,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
CNC,CENTENE CORP.,CNC,34.29499816894531,USD,-41.32592348794246,0.0,0.0,Seitwärts,0.0,0.0,40.7,16.9,Zyklus-Tief,-28.68,86.762,0.0,5197749760.0,16662495232.0,176151003136.0,31.19,23.1,-3.79,19.31,1.1,96.84,"[46.2, 0.0, 0.0, 83.06, 26.02]",9.792917,24.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.5033557046979866, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US15135B1017,CNC,CNC,Pharma & Gesundheit,41.68,0.6208820596175035,0.6632013933671481,0.6078706062300907,5528647.95,189604971.32199326,38.55877495765686,-0.11057863724648387,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.08852230659692018,Healthcare,Healthcare Plans,United States,USD,-4.36420082200023,-41.32592348794246,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
FME.DE,FRESEN.MED.CARE,FME.DE,39.77000045776367,EUR,-8.231515222147245,10.02,0.0,Seitwärts,0.0,0.0,60.1,93.6,Zyklus-Hoch,0.0,72.403,749.0,0.0,1.0,28795244.0,0.0,0.0,-80.39,-80.39,0.247,14.23,"[0.0, 0.0, 0.0, 6.36, 25.0]",0.0,,,,DE0005785802,FME.DE,FME.DE,Pharma & Gesundheit,37.13,0.2858056950479934,0.2603370571506264,0.31440549054732114,955199.85,37988298.47175579,42.99299989700317,-0.07496567922593744,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.015196880422471026,Healthcare,Medical Care Facilities,Germany,EUR,1.3248419306080894,-8.231515222147245,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
INCY,INCYTE CORP,INCY,92.01000213623047,USD,35.84821729794187,0.0,0.0,Seitwärts,0.0,0.0,66.1,14.5,Zyklus-Tief,30.39,0.887,0.0,531249760.0,18516510720.0,4813105152.0,2.87,20.0,24.7,44.7,3.195,106.03,"[40.0, 60.78, 55.65, 85.47, 21.36]",11.185932,35.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.4832214765100671, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US45337C1027,INCY,INCY,Pharma 🧪,103.95,0.34935174639109046,0.243489110452467,0.18700268681504373,1584644.45,145803139.22966576,88.86344993591308,0.03540884584817072,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.00858920231507121,Healthcare,Biotechnology,United States,USD,-2.799494425690219,35.84821729794187,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
INCY,INCYTE DL,INCY,92.01000213623047,USD,35.84821729794187,0.0,0.0,Seitwärts,0.0,0.0,66.1,14.5,Zyklus-Tief,30.39,0.887,0.0,531249760.0,18516510720.0,4813105152.0,2.87,20.0,24.7,44.7,3.195,106.03,"[40.0, 60.78, 55.65, 85.47, 21.36]",11.185932,35.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.4832214765100671, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US45337C1027,INCY,INCY,Pharma & Gesundheit,103.95,0.34935174639109046,0.243489110452467,0.18700268681504373,1584644.45,145803139.22966576,88.86344993591308,0.03540884584817072,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.00858920231507121,Healthcare,Biotechnology,United States,USD,-2.799494425690219,35.84821729794187,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
JNJ,Johnson & Johnson,JNJ,243.7550048828125,USD,53.851090796321756,0.0,0.0,Seitwärts,0.0,0.0,79.0,76.2,Zyklus-neutral,35.56,57.766,218.0,0.0,601488490496.0,94193000448.0,0.0,9.1,28.46,37.56,1.0,75.59,"[18.2, 71.12, 0.0, 23.78, 14.01]",18.998785,38.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7986577181208053, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US4781601046,JNJ,JNJ,Pharma 🧪,224.44,0.18993073903729973,0.1524669016444183,0.11746245300093694,8799545.05,2144933146.6292787,190.04921562194824,0.2825888498676967,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.21107152997667278,Healthcare,Drug Manufacturers - General,United States,USD,0.31482751238915974,53.851090796321756,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
NOVO-B.CO,NOVO-NORDISK,NOVO-B.CO,247.0,DKK,-49.94798884962071,0.0,0.0,Seitwärts,0.0,0.0,34.8,31.0,Zyklus-neutral,60.7,67.488,505.0,376875008.0,1503633735680.0,309064007680.0,0.03,-7.6,33.14,25.54,0.8,32.25,"[0.0, 100.0, 0.0, 68.95, 28.64]",14.181444,32.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.825503355704698, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DK0062498333,NOVO-B.CO,NOVO-B.CO,Pharma & Gesundheit,393.95,0.5578476892208548,0.4813256200505258,0.5667380983930146,9313544.5,2300445491.5,356.0955115509033,-0.3063658709871391,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.18025624971279863,Healthcare,Drug Manufacturers - General,Denmark,DKK,-1.1208979253605755,-49.94798884962071,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
OGN,ORGANON + CO.,OGN,6.309999942779541,USD,-57.52791298726366,0.0,0.0,Seitwärts,0.0,0.0,37.4,0.0,Zyklus-Tief,71.62,974.393,102.0,394000000.0,10186466304.0,6301000192.0,3.87,1.3,7.95,9.25,1.754,76.86,"[2.6, 100.0, 0.0, 100.0, 33.89]",2.035662,21.2,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.19463087248322153, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US68622V1061,OGN,OGN,Pharma & Gesundheit,8.98,0.621496590932847,0.5610934293741061,0.5966969325937502,4140016.25,26123502.30060637,8.689057958126067,-0.27379930330901003,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.09438009216949406,Healthcare,Drug Manufacturers - General,United States,USD,-1.4062523632309976,-57.52791298726366,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
PFE,PFIZER INC.,PFE,26.78499984741211,USD,11.743413346709918,42.81,0.48,BUY,26.83,28.94,60.4,100.0,Zyklus-Hoch,8.58,66.531,636.0,0.0,204229378048.0,62578999296.0,0.0,-1.2,12.42,11.22,1.0,68.0,"[0.0, 17.16, 0.0, 20.0, 21.85]",9.772898,,,,US7170811035,PFE,PFE,Pharma & Gesundheit,26.43,0.2648230214290583,0.17583477475121384,0.17939948910292558,37981275.85,1017328467.8467673,24.526054334640502,0.09210391047617805,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.08100227882724798,Healthcare,Drug Manufacturers - General,United States,USD,-1.8864447034463994,11.743413346709918,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
TEM,Tempus AI,TEM,49.689998626708984,USD,9.208788190569205,0.0,0.0,Seitwärts,0.0,0.0,46.7,31.3,Zyklus-neutral,-72.61,263.048,0.0,-108350376.0,10517640192.0,1105257984.0,-1.03,84.7,-18.45,66.25,3.275,55.68,"[100.0, 0.0, 0.0, 68.71, 100.0]",-119.52941,50.0,MED,{},US88023B1035,TEM,TEM,Pharma 🧪,,0.7845570325878563,0.4382453445488565,0.5187409333974917,5534803.7,275024388.2521038,69.51879985809326,-0.2852293375584769,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.3134699727997232,Healthcare,Health Information Services,United States,USD,-5.6757814372545345,9.208788190569205,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
